year,event_code,event_name,track_slug,race_date,session_directory,table,check,status,value,detail
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,results,rows,pass,54,
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,results,positions,pass,54,"first=[1, 2, 3] last=[52, 53, 54]"
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,results,car_numbers,pass,54,not in entries: []
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,results,best_lap_time_card_match,pass,54/54,
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,results,classified_laps_time_card_match,pass,54/54,official penalties and incomplete time cards can differ
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,fastest_laps_by_driver,rows,pass,143,
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,fastest_laps_by_driver,positions,pass,143,"first=[1, 2, 3] last=[141, 142, 143]"
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,fastest_laps_by_driver,car_numbers,pass,54,not in entries: []
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,fastest_laps_by_driver,time_card_lap_match,pass,136/136,
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,fastest_laps_by_driver,time_card_driver_match,pass,136/136,
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,drive_time,rows,pass,778,
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,drive_time,car_numbers,pass,54,not in entries: []
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,drive_time,segment_continuity,pass,724/724,
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,pit_stops,rows,pass,361,
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,pit_stops,car_numbers,pass,54,not in entries: []
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,pit_stops,clock_duration_match,pass,361/361,
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,pit_stops,cumulative_duration_match,pass,361/361,
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,flags_analysis,rows,pass,18,
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,flags_analysis,session_elapsed_clock_match,pass,18/18,
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,flags_analysis,flag_transition_duration_match,pass,17/17,
